Datum;Dygnsmedel
2022-06-28;17.7
2022-06-29;19.0
2022-06-30;22.4
2022-07-01;21.7
2022-07-02;18.2
2022-07-03;Nan
2022-07-04;Nan
2022-07-05;13.7
2022-07-06;16.7
2022-07-07;17.5
2022-07-08;18.1
2022-07-09;17.1
2022-07-10;17.3
2022-07-11;15.1
2022-07-12;17.8
2022-07-13;18.9
2022-07-14;16.2
2022-07-15;16.2
2022-07-16;16.6
2022-07-17;17.2
2022-07-18;15.7
2022-07-19;19.9
2022-07-20;24.8
2022-07-21;24.0
2022-07-22;18.2
2022-07-23;17.1
2022-07-24;17.3
2022-07-25;18.7
2022-07-26;16.5
2022-07-27;17.6
2022-07-28;16.6
2022-07-29;14.0
2022-07-30;19.8
2022-07-31;20.0
2022-08-01;18.1
2022-08-02;16.6
2022-08-03;19.6
2022-08-04;20.1
2022-08-05;16.7
2022-08-06;15.9
2022-08-07;15.6
2022-08-08;17.2
2022-08-09;17.0
2022-08-10;18.5
2022-08-11;19.9
2022-08-12;20.6
2022-08-13;21.8
2022-08-14;22.5
2022-08-15;22.9
2022-08-16;22.2
2022-08-17;20.8
2022-08-18;20.8
2022-08-19;20.1
2022-08-20;19.4
2022-08-21;18.1
2022-08-22;17.6
2022-08-23;16.7
2022-08-24;18.7
2022-08-25;18.2
2022-08-26;21.1
2022-08-27;19.9
2022-08-28;17.9
2022-08-29;15.8
2022-08-30;15.2
2022-08-31;15.1
2022-09-01;14.0
2022-09-02;15.4
2022-09-03;15.7
2022-09-04;15.2
2022-09-05;16.7
2022-09-06;15.6
2022-09-07;14.9
2022-09-08;14.1
2022-09-09;13.7
2022-09-10;15.2
2022-09-11;14.6
2022-09-12;15.0
2022-09-13;15.5
2022-09-14;15.8
2022-09-15;14.5
2022-09-16;14.8
2022-09-17;10.6
2022-09-18;10.4
2022-09-19;11.6
2022-09-20;12.1
2022-09-21;11.1
2022-09-22;12.1
2022-09-23;13.1
2022-09-24;13.6
2022-09-25;12.6
2022-09-26;11.6
2022-09-27;12.1
2022-09-28;13.5
2022-09-29;11.2
2022-09-30;10.0
2022-10-01;11.3
2022-10-02;12.4
2022-10-03;10.8
2022-10-04;11.5
2022-10-05;14.4
2022-10-06;13.5
2022-10-07;13.9
2022-10-08;12.4
2022-10-09;11.9
2022-10-10;12.3
2022-10-11;11.7
2022-10-12;12.1
2022-10-13;12.2
2022-10-14;11.9
2022-10-15;12.7
2022-10-16;12.5
2022-10-17;12.0
2022-10-18;11.9
2022-10-19;6.6
2022-10-20;7.0
2022-10-21;7.4
2022-10-22;9.8
2022-10-23;11.6
2022-10-24;11.4
2022-10-25;12.8
2022-10-26;12.4
2022-10-27;13.4
2022-10-28;13.6
2022-10-29;12.9
2022-10-30;11.7
2022-10-31;12.8
2022-11-01;11.7
2022-11-02;12.0
2022-11-03;11.1
2022-11-04;10.5
2022-11-05;10.6
2022-11-06;11.2
2022-11-07;10.8
2022-11-08;12.1
2022-11-09;12.2
2022-11-10;11.4
2022-11-11;13.5
2022-11-12;12.9
2022-11-13;11.8
2022-11-14;9.7
2022-11-15;8.6
2022-11-16;6.5
2022-11-17;4.5
2022-11-18;3.3
2022-11-19;1.9
2022-11-20;0.2
2022-11-21;-0.4
2022-11-22;1.1
2022-11-23;4.3
2022-11-24;5.2
2022-11-25;5.3
2022-11-26;5.5
2022-11-27;6.7
2022-11-28;6.8
2022-11-29;5.0
2022-11-30;3.6
2022-12-01;3.0
