Datum;Dygnsmedel
2022-04-23;11.0
2022-04-24;9.5
2022-04-25;7.8
2022-04-26;8.4
2022-04-27;9.6
2022-04-28;9.0
2022-04-29;8.8
2022-04-30;10.5
2022-05-01;11.1
2022-05-02;9.1
2022-05-03;10.8
2022-05-04;9.1
2022-05-05;9.9
2022-05-06;10.7
2022-05-07;12.0
2022-05-08;10.4
2022-05-09;12.2
2022-05-10;12.8
2022-05-11;11.6
2022-05-12;11.4
2022-05-13;10.8
2022-05-14;12.0
2022-05-15;12.1
2022-05-16;12.3
2022-05-17;13.2
2022-05-18;13.9
2022-05-19;15.2
2022-05-20;13.8
2022-05-21;11.4
2022-05-22;11.7
2022-05-23;14.0
2022-05-24;13.0
2022-05-25;12.7
2022-05-26;12.5
2022-05-27;11.5
2022-05-28;12.8
2022-05-29;13.4
2022-05-30;12.1
2022-05-31;12.9
2022-06-01;12.8
2022-06-02;12.3
2022-06-03;13.2
2022-06-04;12.8
2022-06-05;15.6
2022-06-06;16.9
2022-06-07;16.1
2022-06-08;13.9
2022-06-09;15.9
2022-06-10;15.4
2022-06-11;16.8
2022-06-12;15.0
2022-06-13;14.2
2022-06-14;15.6
2022-06-15;15.7
2022-06-16;13.6
2022-06-17;16.3
2022-06-18;16.3
2022-06-19;14.9
2022-06-20;14.8
2022-06-21;14.9
2022-06-22;15.9
2022-06-23;16.2
2022-06-24;20.7
2022-06-25;22.5
2022-06-26;22.6
2022-06-27;22.1
2022-06-28;18.0
2022-06-29;18.7
2022-06-30;21.7
2022-07-01;21.9
2022-07-02;18.3
2022-07-03;Nan
2022-07-04;Nan
2022-07-05;13.5
2022-07-06;16.6
2022-07-07;17.6
2022-07-08;17.6
2022-07-09;17.1
2022-07-10;16.8
2022-07-11;14.4
2022-07-12;17.3
2022-07-13;19.1
2022-07-14;16.3
2022-07-15;16.2
2022-07-16;16.3
2022-07-17;16.5
2022-07-18;16.0
2022-07-19;19.9
2022-07-20;23.5
2022-07-21;23.9
2022-07-22;18.3
2022-07-23;17.0
2022-07-24;17.6
2022-07-25;18.6
2022-07-26;16.4
2022-07-27;17.6
2022-07-28;16.4
2022-07-29;16.6
2022-07-30;19.2
2022-07-31;19.6
2022-08-01;18.2
2022-08-02;15.7
2022-08-03;19.6
2022-08-04;19.7
2022-08-05;16.6
2022-08-06;15.9
2022-08-07;15.4
2022-08-08;16.8
2022-08-09;16.0
2022-08-10;17.7
2022-08-11;19.1
2022-08-12;20.4
2022-08-13;20.7
2022-08-14;21.9
2022-08-15;21.7
2022-08-16;22.1
2022-08-17;20.8
2022-08-18;20.9
2022-08-19;20.5
2022-08-20;19.1
2022-08-21;17.0
2022-08-22;16.6
2022-08-23;16.2
2022-08-24;19.3
2022-08-25;19.4
2022-08-26;20.7
2022-08-27;18.7
2022-08-28;17.8
2022-08-29;14.2
2022-08-30;14.1
2022-08-31;14.1
2022-09-01;13.3
2022-09-02;13.8
2022-09-03;14.7
2022-09-04;14.3
2022-09-05;15.8
2022-09-06;14.4
2022-09-07;13.2
2022-09-08;13.8
2022-09-09;13.6
2022-09-10;14.8
2022-09-11;13.9
2022-09-12;13.8
2022-09-13;15.2
2022-09-14;15.5
2022-09-15;14.3
2022-09-16;13.6
2022-09-17;10.2
2022-09-18;9.4
2022-09-19;10.8
2022-09-20;11.2
2022-09-21;9.5
2022-09-22;10.7
2022-09-23;11.5
2022-09-24;12.8
2022-09-25;11.4
2022-09-26;11.0
2022-09-27;11.7
2022-09-28;13.0
2022-09-29;10.6
2022-09-30;9.3
2022-10-01;10.5
2022-10-02;12.0
2022-10-03;9.1
2022-10-04;10.3
2022-10-05;14.5
2022-10-06;13.3
2022-10-07;13.9
2022-10-08;12.0
2022-10-09;9.6
2022-10-10;11.4
2022-10-11;11.3
2022-10-12;11.2
2022-10-13;11.4
2022-10-14;11.2
2022-10-15;12.4
2022-10-16;12.0
2022-10-17;11.1
2022-10-18;11.9
2022-10-19;5.3
2022-10-20;5.5
2022-10-21;7.0
2022-10-22;9.6
2022-10-23;11.2
2022-10-24;11.1
2022-10-25;12.9
2022-10-26;12.4
2022-10-27;13.3
2022-10-28;13.5
2022-10-29;12.8
2022-10-30;11.6
2022-10-31;12.9
2022-11-01;11.3
2022-11-02;11.6
2022-11-03;10.7
2022-11-04;10.2
2022-11-05;10.5
2022-11-06;11.0
2022-11-07;10.6
2022-11-08;12.1
2022-11-09;12.2
2022-11-10;11.4
2022-11-11;13.4
2022-11-12;13.0
2022-11-13;11.7
2022-11-14;9.3
2022-11-15;8.2
2022-11-16;6.2
2022-11-17;4.1
2022-11-18;3.0
2022-11-19;1.6
2022-11-20;0.0
2022-11-21;-0.6
2022-11-22;0.3
2022-11-23;3.9
2022-11-24;4.9
2022-11-25;5.0
2022-11-26;5.2
2022-11-27;6.5
2022-11-28;6.4
2022-11-29;4.6
2022-11-30;3.0
2022-12-01;2.6
